city,name,address,latitude,longitude,state,country,michelin_stars,chef,google_maps_link,website,venue_type,cuisine_type,collection,notes,description
White Salmon,River Drifters - White Salmon River Rafting,"856 WA-141, White Salmon, WA 98672, USA",45.7965534,-121.4852865,Washington,United States,0,,https://www.google.com/maps/place/River+Drifters+-+White+Salmon+River+Rafting/data=!4m2!3m1!1s0x549613229d635391:0x512b9e09c84077c8,https://www.riverdrifters.net/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=0b5f0449-02a1-412f-8f2d-f2dde3d5d4bd,Restaurant,,Saved,,
Hood River,Celilo Restaurant & Bar,"16 Oak St, Hood River, OR 97031, USA",45.7089747,-121.5110771,Oregon,United States,0,,https://www.google.com/maps/place/Celilo+Restaurant+%26+Bar/data=!4m2!3m1!1s0x54960e693770d5b1:0xc1f51805c168e1eb,https://celilorestaurant.com/,Bar,,Saved,,"Woodsy-chic New American dining featuring locally sourced ingredients, Oregon wine..."
Secaucus,Mike's Ice Cream,"1540 Paterson Plank Rd, Secaucus, NJ 07094, USA",40.799056,-74.0582854,New Jersey,United States,0,,https://www.google.com/maps/place/Mike's+Ice+Cream/data=!4m2!3m1!1s0x54960e6f46f12b21:0x874f0d23a9fc5244,https://www.instagram.com/uncledsicecream?igsh=MWU0ejMzeGQycGVleg==,Shop,,Saved,,
White Salmon,White Salmon Baking Co.,"80 NE Estes Ave, White Salmon, WA 98672, USA",45.7277841,-121.4841867,Washington,United States,0,,https://www.google.com/maps/place/White+Salmon+Baking+Co./data=!4m2!3m1!1s0x549611fdd97eaa17:0x31cee9438c57f1df,http://www.whitesalmonbaking.com/,Cafe,,Saved,,
Hood River,Treebird Market,"106 OR-35, Hood River, OR 97031, USA",45.70862289999999,-121.5048595,Oregon,United States,0,,https://www.google.com/maps/place/Treebird+Market/data=!4m2!3m1!1s0x54960f4488df2e0b:0xac16a84aff2b1a2e,http://www.treebirdcommunity.com/,Shop,,Saved,,
White Salmon,Wet Planet Rafting and Kayaking,"860 WA-141, White Salmon, WA 98672, USA",45.7973544,-121.4848282,Washington,United States,0,,https://www.google.com/maps/place/Wet+Planet+Rafting+and+Kayaking/data=!4m2!3m1!1s0x54961322bfd776df:0x73775060d8b07351,https://wetplanetwhitewater.com/,Restaurant,,Saved,,
White Salmon,Everybody's Brewing,"177 E Jewett Blvd, White Salmon, WA 98672, USA",45.7272782,-121.4853707,Washington,United States,0,,https://www.google.com/maps/place/Everybody's+Brewing/data=!4m2!3m1!1s0x549611fdfc6c0d4f:0xe36b84bad94d6273,https://everybodysbrewing.com/,Bar,,Saved,,This laid-back hangout with exposed rafters & beams serves house-brewed...
White Salmon,Henni's Kitchen & Bar,"120 E Jewett Blvd, White Salmon, WA 98672, USA",45.7278251,-121.486351,Washington,United States,0,,https://www.google.com/maps/place/Henni's+Kitchen+%26+Bar/data=!4m2!3m1!1s0x54960e01e353a027:0xb8a27cd8a7070279,http://www.henniskitchenandbar.com/,Bar,,Saved,,"Cool, cozy bistro offering global fare, including seasonal small plates,..."
Troutdale,Sugarpine Drive-In,"1208 E Historic Columbia River Hwy, Troutdale, OR 97060, USA",45.5377855,-122.3779394,Oregon,United States,0,,https://www.google.com/maps/place/Sugarpine+Drive-In/data=!4m2!3m1!1s0x5495976c2768444f:0x9cd3e585545eebb7,http://www.sugarpinedrivein.com/,Restaurant,,Saved,,"Drive-through eatery with a walk-up window & outdoor seats, serving..."
,Multnomah Falls,"Multnomah Falls, Oregon 97014, USA",45.5761597,-122.1157756,Oregon,United States,0,,https://www.google.com/maps/place/Multnomah+Falls/data=!4m2!3m1!1s0x5495eb1e945a5877:0x1eeaf88627083bc6,,Hiking,,Saved,,A striking cascade more than 600 ft tall draws visitors...
Cle Elum,Suncadia Resort,"3600 Suncadia Trail, Cle Elum, WA 98922, USA",47.2084136,-121.0195204,Washington,United States,0,,https://www.google.com/maps/place/Suncadia+Resort/data=!4m2!3m1!1s0x549a0e47cba04beb:0xe000fec028c3d4e8,https://www.hyatt.com/destination-by-hyatt/en-US/seadl-suncadia-resort?src=corp_lclb_google_seo_seadl&utm_source=google&utm_medium=organic&utm_campaign=lmr,Hotel,,Saved,,"Posh wilderness resort offering 3 golf courses, a spa, 4..."
Manzanita,Coast Cabins,"635 Laneda Ave, Manzanita, OR 97130, USA",45.7193906,-123.9307951,Oregon,United States,0,,https://www.google.com/maps/place/Coast+Cabins/data=!4m2!3m1!1s0x5494b619e3a265e9:0xecd9fc59834d169d,https://www.coastcabins.com/,Hotel,,Saved,,"High-end complex of stylish cabins with free Wi-Fi, plus a..."
Government Camp,Timberline Lodge,"27500 E Timberline Road, Government Camp, OR 97028, USA",45.3311281,-121.7110064,Oregon,United States,0,,https://www.google.com/maps/place/Timberline+Lodge/data=!4m2!3m1!1s0x54be1eaaa37312a3:0x6738b4912b8ca4f2,https://www.timberlinelodge.com/,Hotel,,Saved,,"Ski retreat offering 1930s lodge rooms & rustic chalets, plus..."
Newberg,The Allison Inn & Spa,"2525 Allison Ln, Newberg, OR 97132, USA",45.3196605,-122.9463119,Oregon,United States,0,,https://www.google.com/maps/place/The+Allison+Inn+%26+Spa/data=!4m2!3m1!1s0x54956af45dbce42b:0xe17eed6e034768ef,https://theallison.com/,Bar,,Saved,,"High-end resort featuring serene rooms, plus regional dining, spa services..."
Powell Butte,Brasada Ranch,"SW Brasada Ranch Rd, Oregon 97753, USA",44.1577266,-121.0473579,Oregon,United States,0,,https://www.google.com/maps/place/Brasada+Ranch/data=!4m2!3m1!1s0x54b8d7726380343d:0x85d386e7d459f022,https://www.brasada.com/?nck=OnlineListing,Restaurant,,Saved,,"1,800-acre ranch with refined suites & cabins, plus an 18-hole..."
New Bedford,Tia Maria's European Café,"42 N Water St, New Bedford, MA 02740, USA",41.6353976,-70.9227272,Massachusetts,United States,0,,https://www.google.com/maps/place/Tia+Maria's+European+Caf%C3%A9/data=!4m2!3m1!1s0x89e4e3f6cc44302b:0xc929b996646cd28,http://www.tiamariaseuropeancafe.com/,Cafe,,Saved,,Family-owned breakfast & lunch spot with dinner some nights plus...
Provincetown,The Lobster Pot,"321 Commercial St, Provincetown, MA 02657, USA",42.05200199999999,-70.185352,Massachusetts,United States,0,,https://www.google.com/maps/place/The+Lobster+Pot/data=!4m2!3m1!1s0x89e45467dfe3fe73:0x70440cf895cf8d0e,http://www.ptownlobsterpot.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2343733837063219921,Bar,,Saved,,"Laid-back landmark draws crowds with seafood classics & cocktails, served..."
Jackson,Autumn Nomad Cafe,"18 Black Mountain Rd, Jackson, NH 03846, USA",44.14707110000001,-71.1804511,New Hampshire,United States,0,,https://www.google.com/maps/place/Autumn+Nomad+Cafe/data=!4m2!3m1!1s0x4cb39853af0dc011:0xbfc3bc7c55df6efb,http://www.autumnnomad.com/,Cafe,,Saved,,
Portland,Fore Street Restaurant,"288 Fore St, Portland, ME 04101, USA",43.6581699,-70.2509802,Maine,United States,0,,https://www.google.com/maps/place/Fore+Street+Restaurant/data=!4m2!3m1!1s0x4cb29c407abb77f7:0x880dc2fda94fdd1a,http://www.forestreet.biz/,Restaurant,,Saved,,"This rustic spot's open wood-fire grill, oven & spit lend..."
Portland,Eventide Oyster Co.,"86 Middle St, Portland, ME 04101, USA",43.6593878,-70.2513467,Maine,United States,0,,https://www.google.com/maps/place/Eventide+Oyster+Co./data=!4m2!3m1!1s0x4cb29c4033c58879:0x813963588ca398b1,http://www.eventideoysterco.com/,Bar,,Saved,,"Tiny, busy seafood joint with a raw bar, lobster rolls..."
Hadley,Esselon Café and Coffee Roasting,"99 Russell St, Hadley, MA 01035, USA",42.34125400000001,-72.59766499999999,Massachusetts,United States,0,,https://www.google.com/maps/place/Esselon+Caf%C3%A9+and+Coffee+Roasting/data=!4m2!3m1!1s0x89e6d126ac7abb79:0xec5cdc98c30df039,http://www.esselon.com/,Cafe,,Saved,,"Independent coffeehouse offering breakfast & global lunch/dinner fare, plus patio..."
Plant City,Plant City,"Plant City, FL, USA",28.0186323,-82.1128641,Florida,United States,0,,https://www.google.com/maps/place/Plant+City/data=!4m2!3m1!1s0x89e4453e4ce11105:0x16bdf76c62b9a960,,Restaurant,,Saved,,
Accord,Accord,"130-30 31st Ave #707, Flushing, NY 11354, USA",40.7695916,-73.83877869999999,New York,United States,0,,https://www.google.com/maps/place/Accord/data=!4m2!3m1!1s0x89dd1e68a8e6be45:0xea88163fa70cbe8f,http://www.accordpower.com/,Restaurant,,Saved,,
Chestertown,Forest Lake Camp,"261 Forest Lake Rd, Chestertown, NY 12817, USA",43.56260289999999,-73.7752151,New York,United States,0,,https://www.google.com/maps/place/Forest+Lake+Camp/data=!4m2!3m1!1s0x89dfea461f111ba7:0x87dd82bf20ea53c2,http://www.forestlakecamp.com/,Hiking,,Saved,,
Peekskill,Homestyle Desserts Inc,"24 S Water St, Peekskill, NY 10566, USA",41.2873202,-73.9293744,New York,United States,0,,https://www.google.com/maps/place/Homestyle+Desserts+Inc/data=!4m2!3m1!1s0x89c2c8ce9ffe66bd:0xacd0b9166cc6798e,https://homestyledessertsbakery.myshopify.com/,Cafe,,Saved,,"Family-run bakery specializing in custom cakes, strudel & apple-cider donuts,..."
Peekskill,Taco Dive Bar,"55 Hudson Ave, Peekskill, NY 10566, USA",41.2856899,-73.92990189999999,New York,United States,0,,https://www.google.com/maps/place/Taco+Dive+Bar/data=!4m2!3m1!1s0x89c2c8ce8181b051:0xcd3c0fb4bd2ccf56,https://tacodivebar.com/,Bar,,Saved,,Creative Mexican & American tacos in cool surrounds with a...
Newtown,Foundry Kitchen and Tavern,"1 Glen Rd, Sandy Hook, CT 06482, USA",41.42037089999999,-73.2822139,Connecticut,United States,0,,https://www.google.com/maps/place/Foundry+Kitchen+and+Tavern/data=!4m2!3m1!1s0x89e7fb36780c494d:0xfb3a144b6d1d11d1,http://www.foundrykitchenandtavern.com/,Bar,,Saved,,"Area-sourced pub fare with a twist served in a relaxed,..."
Rhinebeck,Cinnamon Indian Cuisine,"51 E Market St, Rhinebeck, NY 12572, USA",41.92715,-73.91091109999999,New York,United States,0,,https://www.google.com/maps/place/Cinnamon+Indian+Cuisine/data=!4m2!3m1!1s0x89dd0d92515c90d7:0xe545cdb2b52d4e96,http://cinnamoncuisine.com/,Restaurant,Indian,Saved,,Modest roadside restaurant featuring Indian & Sri Lankan dishes plus...
Raeford,Heather Ridge Farm,"875 N Horace Walters Rd, Raeford, NC 28376, USA",34.9895706,-79.36995689999999,North Carolina,United States,0,,https://www.google.com/maps/place/Heather+Ridge+Farm/data=!4m2!3m1!1s0x89dc3466b3db9f07:0xaa2da6c66dab85b4,http://www.heather-ridge-farm.com/,Restaurant,,Saved,,
Leeds,Gracie's Luncheonette,"969 Main St, Leeds, NY 12451, USA",42.253562,-73.8947084,New York,United States,0,,https://www.google.com/maps/place/Gracie's+Luncheonette/data=!4m2!3m1!1s0x89ddbc320212fcdb:0xdbfbf5ca322afec2,https://www.graciestruckny.com/,Restaurant,,Saved,,
Cairo,See & Be Kitchen,"466 Main St, Cairo, NY 12413, USA",42.2993157,-73.9984636,New York,United States,0,,https://www.google.com/maps/place/See+%26+Be+Kitchen/data=!4m2!3m1!1s0x89ddb7efd6854f55:0x745239810c6c6970,https://www.seeandbekitchen.com/,Cafe,,Saved,,
Hudson,Rivertown Lodge,"731 Warren St, Hudson, NY 12534, USA",42.2464833,-73.782625,New York,United States,0,,https://www.google.com/maps/place/Rivertown+Lodge/data=!4m2!3m1!1s0x89dd969d50bbdd63:0xdf9f0b15a65df983,https://rivertownlodge.com/,Hotel,,Saved,,"Low-key hotel in a former movie theater, offering loaner bikes,..."
Hudson,Wm. Farmer and Sons,"20 S Front St, Hudson, NY 12534, USA",42.2557142,-73.79628249999999,New York,United States,0,,https://www.google.com/maps/place/Wm.+Farmer+and+Sons/data=!4m2!3m1!1s0x89dd95d31f3ec3e1:0x7d398c9224db3677,https://www.wmfarmerandsons.com/,Bar,,Saved,,"Rustic-chic joint for farm-to-table fare & craft cocktails, plus eclectic..."
New York,sonder,"2 Washington St, New York, NY 10004, USA",40.7056552,-74.0156299,New York,United States,0,,https://www.google.com/maps/place/sonder/data=!4m2!3m1!1s0x89dd953263fc9a45:0xc831f883a9464e14,https://www.marriott.com/en-us/hotels/nycab-sonder-battery-park-apartments-financial-district/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Hotel,,Saved,,Contemporary apartment hotel with a seasonal rooftop pool and bay views.
Hudson,"The Wick, Hudson, a Tribute Portfolio Hotel","41 Cross St, Hudson, NY 12534, USA",42.2530389,-73.79600049999999,New York,United States,0,,"https://www.google.com/maps/place/The+Wick,+Hudson,+a+Tribute+Portfolio+Hotel/data=!4m2!3m1!1s0x89dd95d4a02b0b59:0x429511c707159680",https://www.marriott.com/en-us/hotels/albtx-the-wick-hudson-a-tribute-portfolio-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Hotel,,Saved,,"Unfussy rooms & suites, some with claw-foot tubs, in a..."
Lake Placid,Origin Coffee Co.,"2669 Main St, Lake Placid, NY 12946, USA",44.2829437,-73.98321539999999,New York,United States,0,,https://www.google.com/maps/place/Origin+Coffee+Co./data=!4m2!3m1!1s0x4ccb1ad833035613:0xcd310e83ad8e3827,http://origincoffeeadk.com/,Cafe,,Saved,,
Saranac Lake,Left Bank Cafe,"36 Broadway, Saranac Lake, NY 12983, USA",44.32805,-74.13175,New York,United States,0,,https://www.google.com/maps/place/Left+Bank+Cafe/data=!4m2!3m1!1s0x4ccb1ad7706688d7:0x9092a2926db148de,https://www.leftbankcafeadk.com/,Bar,,Saved,,"Warm, unpretentious cafe dishing out classic French staples plus breakfast..."
Saranac Lake,Ampersand Mountain Trailhead,"Saranac Lake, NY 12983, USA",44.2512637,-74.2396219,New York,United States,0,,https://www.google.com/maps/place/Ampersand+Mountain+Trailhead/data=!4m2!3m1!1s0x4ccb176ef7433815:0x3a34d3548147bc3c,https://pureadirondacks.com/blogs/adirondack-hiking/ampersand-mountain,Hiking,,Saved,,
Saranac Lake,Saranac Lake Marina,"2 Crescent Bay Dr, Saranac Lake, NY 12983, USA",44.3116872,-74.1640364,New York,United States,0,,https://www.google.com/maps/place/Saranac+Lake+Marina/data=!4m2!3m1!1s0x4ccb1af2c2d6ae43:0x5ead6b831bc2c8ad,http://www.saranaclakemarina.com/?utm_source=gbp&utm_medium=organic&utm_campaign=local&utm_content=website-button,Shop,,Saved,,
Lake Clear,Mac's Canoe Livery,"5859 NY-30, Lake Clear, NY 12945, USA",44.3560111,-74.2780384,New York,United States,0,,https://www.google.com/maps/place/Mac's+Canoe+Livery/data=!4m2!3m1!1s0x4ccb0c39496d2a53:0x105bd4892ed18dc7,http://www.macscanoeadk.com/,Shop,,Saved,,
Scarsdale,The Formosa Coffee,"111 Brook St suite g3, Scarsdale, NY 10583, USA",40.9779018,-73.8064638,New York,United States,0,,https://www.google.com/maps/place/The+Formosa+Coffee/data=!4m2!3m1!1s0x89c2930011983a41:0x4e02331ec126c6d6,http://theformosacoffee.com/,Cafe,,Saved,,
Pelham Manor,Strictly Pizza,"4400 Boston Post Rd, Pelham, NY 10803, USA",40.8910711,-73.8171692,New York,United States,0,,https://www.google.com/maps/place/Strictly+Pizza/data=!4m2!3m1!1s0x89c28ddb81bce70f:0xb128992bc0687a65,https://www.instagram.com/strictly.pizza,Restaurant,Italian,Saved,,
Rye,Antique Garage Rye,"100 Purchase St, Rye, NY 10580, USA",40.9851333,-73.684225,New York,United States,0,,https://www.google.com/maps/place/Antique+Garage+Rye/data=!4m2!3m1!1s0x89c291bf13d3ad73:0x2999b652b92ca642,https://antiquegarage.com/,Restaurant,,Saved,,
Scarsdale,Vietnam's Central,"694 Central Park Ave, Scarsdale, NY 10583, USA",40.9983675,-73.81523589999999,New York,United States,0,,https://www.google.com/maps/place/Vietnam's+Central/data=!4m2!3m1!1s0x89c2936635a8d86d:0x2e892f6c4017f30f,https://www.vietnamscentral.com/,Restaurant,,Saved,,
White Plains,MAD Donuts,"82 Prospect St, White Plains, NY 10606, USA",41.019447,-73.7732125,New York,United States,0,,https://www.google.com/maps/place/MAD+Donuts/data=!4m2!3m1!1s0x89c295eec8256cf7:0x76368d672ec3d249,https://maddonutshop.com/,Cafe,,Saved,,
Larchmont,EuroTech Auto Repair Inc,"2325 Boston Post Rd, Larchmont, NY 10538, USA",40.9239281,-73.7587222,New York,United States,0,,https://www.google.com/maps/place/EuroTech+Auto+Repair+Inc/data=!4m2!3m1!1s0x89c2932ba2afd785:0xcda16c83ee73faf0,http://eurotechoflarchmont.com/,Restaurant,,Saved,,
Port Chester,Aqui Es Santa Fe,"20 Broad St, Port Chester, NY 10573, USA",41.001838,-73.664914,New York,United States,0,,https://www.google.com/maps/place/Aqui+Es+Santa+Fe/data=!4m2!3m1!1s0x89c2975cda29aa37:0x7199006569dbcce0,http://rinconcitony.com/,Restaurant,,Saved,,
New Rochelle,Rochelle Heights Racquet Club,"100 Boulevard E, New Rochelle, NY 10801, USA",40.9240814,-73.7762194,New York,United States,0,,https://www.google.com/maps/place/Rochelle+Heights+Racquet+Club/data=!4m2!3m1!1s0x89c29275c1378683:0x58a1a135de6c96cb,https://www.rhrclub.com/,Restaurant,,Saved,,
Rye,Jerrys Post Road Market,"1000 Boston Post Rd, Rye, NY 10580, USA",40.9786329,-73.6844243,New York,United States,0,,https://www.google.com/maps/place/Jerrys+Post+Road+Market/data=!4m2!3m1!1s0x89c290cf67b9b157:0x754a77cc2aae5f99,http://www.jerrysprm.com/,Shop,,Saved,,
Mamaroneck,Petite Bretagne,"152 Mamaroneck Ave, Mamaroneck, NY 10543, USA",40.9496979,-73.73357229999999,New York,United States,0,,https://www.google.com/maps/place/Petite+Bretagne/data=!4m2!3m1!1s0x89c291e2218c720d:0xb762b70ebbc2eeb5,https://www.petitebretagneny.com/,Cafe,,Saved,,
Mamaroneck,Marlowe Artisanal Ales,"139 Hoyt Ave Suite A, Mamaroneck, NY 10543, USA",40.9522025,-73.7390056,New York,United States,0,,https://www.google.com/maps/place/Marlowe+Artisanal+Ales/data=!4m2!3m1!1s0x89e7d17b95585a81:0x4b80209db0e0af53,http://www.marloweales.com/,Bar,,Saved,,
North Salem,Purdy's Farmer & the Fish,"100 Titicus Rd, North Salem, NY 10560, USA",41.328303,-73.655621,New York,United States,0,,https://www.google.com/maps/place/Purdy's+Farmer+%26+the+Fish/data=!4m2!3m1!1s0x89c2ad865c5d64df:0x327f3fa4056317d5,http://www.farmerandthefish.com/,Restaurant,,Saved,,Dishes featuring seafood & vegetables grown on-site are whipped up...
White Plains,"Cognitive and Behavioral Consultants , LLP","1 N Broadway #704, White Plains, NY 10601, USA",41.03407139999999,-73.76417529999999,New York,United States,0,,"https://www.google.com/maps/place/Cognitive+and+Behavioral+Consultants+,+LLP/data=!4m2!3m1!1s0x89c2943160854c13:0xaa3b549ea2f8a42f",http://www.cbc-psychology.com/,Restaurant,,Saved,,
White Plains,Aberdeen Seafood & Dim Sum,"3 Barker Ave, White Plains, NY 10601, USA",41.0349174,-73.7700615,New York,United States,0,,https://www.google.com/maps/place/Aberdeen+Seafood+%26+Dim+Sum/data=!4m2!3m1!1s0x89c294360bb657e5:0xb13015b6688c1b21,http://www.aberdeenwhiteplains.com/,Restaurant,Chinese,Saved,,Multilevel restaurant serving Cantonese seafood & dim sum in a...
Eastchester,Polpettina,"102 Fisher Ave, Eastchester, NY 10709, USA",40.95680309999999,-73.8167425,New York,United States,0,,https://www.google.com/maps/place/Polpettina/data=!4m2!3m1!1s0x89c292e84262eefb:0x2c8442f1b5613cee,https://www.polpettina.com/,Restaurant,,Saved,,Signature meatballs & pizza plus other area-sourced fare in a...
New Rochelle,Town House,"559 Main St, New Rochelle, NY 10801, USA",40.9076987,-73.7837471,New York,United States,0,,https://www.google.com/maps/place/Town+House/data=!4m2!3m1!1s0x89c28d44748467a3:0x408508562e0c4799,http://www.townhousekd.com/,Bar,,Saved,,
Village of Pelham,Pizza Fenice,"304 Fifth Ave, Pelham, NY 10803, USA",40.91536,-73.8074492,New York,United States,0,,https://www.google.com/maps/place/Pizza+Fenice/data=!4m2!3m1!1s0x89c28b706b94fe3f:0x1e22eec47fadff46,http://www.pizzafenice.com/,Restaurant,Italian,Saved,,
Eastchester,BURRATA,"425 White Plains Rd, Eastchester, NY 10709, USA",40.9563694,-73.8138311,New York,United States,0,,https://www.google.com/maps/place/BURRATA/data=!4m2!3m1!1s0x89c292e8c0899b95:0x61ad8fff854d93ac,http://www.burratapizza.com/,Restaurant,,Saved,,"Buzzy cafe serving gourmet, Neapolitan pizzas, inspired Italian plates &..."
Port Chester,bartaco,"1 Willett Ave, Port Chester, NY 10573, USA",41.0020439,-73.6602001,New York,United States,0,,https://www.google.com/maps/place/bartaco/data=!4m2!3m1!1s0x89c2975c2d44676b:0xa154d95071fbc9e,https://bartaco.com/location/port-chester/,Restaurant,Mexican,Saved,,"Airy riverside taqueria serving creative Mexican street food, plus tequila..."
Larchmont,Lusardi's,"1885 Palmer Ave, Larchmont, NY 10538, USA",40.933728,-73.7583666,New York,United States,0,,https://www.google.com/maps/place/Lusardi's/data=!4m2!3m1!1s0x89c2921a82be96e5:0xd01743306fbf162a,http://www.lusardislarchmont.com/,Restaurant,,Saved,,Upscale Mediterranean menu paired with a 250-bottle wine list in...
New Rochelle,Smokehouse Tailgate Grill - the FLAGSHIP,"587 North Ave, New Rochelle, NY 10801, USA",40.9223614,-73.7879061,New York,United States,0,,https://www.google.com/maps/place/Smokehouse+Tailgate+Grill+-+the+FLAGSHIP/data=!4m2!3m1!1s0x89c28d873b2f6bd7:0x47a5e5d81ebd2489,http://www.shtailgate.com/,Restaurant,American,Saved,,"Casual, pubby venue for hearty bar fare & BBQ, plus..."
Tarrytown,Sweet Grass Grill,"24 Main St, Tarrytown, NY 10591, USA",41.076353,-73.859504,New York,United States,0,,https://www.google.com/maps/place/Sweet+Grass+Grill/data=!4m2!3m1!1s0x89c2eab94cc1c3b3:0x8eb91e513d29bf3e,http://www.sweetgrassgrill.com/,Bar,,Saved,,"Regularly changing American menu featuring local ingredients in a casual,..."
Hartsdale,Lefteris Gyro,"149 Central Park Ave, Hartsdale, NY 10530, USA",41.0154819,-73.8036245,New York,United States,0,,https://www.google.com/maps/place/Lefteris+Gyro/data=!4m2!3m1!1s0x89c2eab943c485a9:0x7f9a6b8f862bf8f4,http://lefteristaverna.com/,Restaurant,Greek,Saved,,
Mamaroneck,Cafe La Fondita,"406 Center Ave, Mamaroneck, NY 10543, USA",40.9506179,-73.74313649999999,New York,United States,0,,https://www.google.com/maps/place/Cafe+La+Fondita/data=!4m2!3m1!1s0x89c291868d87ed4f:0x68bedd074c056664,,Restaurant,French,Saved,,
Mamaroneck,Decadent Ales,"607A E Boston Post Rd, Mamaroneck, NY 10543, USA",40.951815,-73.727515,New York,United States,0,,https://www.google.com/maps/place/Decadent+Ales/data=!4m2!3m1!1s0x89c2919ee38d5dab:0xc302fc11bdf09adb,,Restaurant,,Saved,,
New Rochelle,New Rochelle Racquet Club,"130 Rhodes St, New Rochelle, NY 10801, USA",40.9177055,-73.77686299999999,New York,United States,0,,https://www.google.com/maps/place/New+Rochelle+Racquet+Club/data=!4m2!3m1!1s0x89c28d8bb2e0d2df:0xff8eaa77a3d7748d,http://www.pinebrookfitness.com/new-rochelle-racquet-club,Restaurant,,Saved,,
New Rochelle,Dubrovnik Restaurant,"721 Main St, New Rochelle, NY 10801, USA",40.9036111,-73.7891667,New York,United States,0,,https://www.google.com/maps/place/Dubrovnik+Restaurant/data=!4m2!3m1!1s0x89c28da18b69da15:0xf8a2e06585b0259e,http://dubrovnikny.com/,Restaurant,,Saved,,High-end bar & eatery serving traditional Croatian delicacies in an...
New Rochelle,La Herradura,"563 Main St, New Rochelle, NY 10801, USA",40.9076868,-73.78385159999999,New York,United States,0,,https://www.google.com/maps/place/La+Herradura/data=!4m2!3m1!1s0x89c28d983eee2d73:0x5567e8bd48dbf40c,http://laherradura-newrochelle.com/,Restaurant,,Saved,,Mexican staples served in a casual storefront space with an...
New Rochelle,Mexican Corner,"497 Main St, New Rochelle, NY 10801, USA",40.9090986,-73.7815667,New York,United States,0,,https://www.google.com/maps/place/Mexican+Corner/data=!4m2!3m1!1s0x89c28d976e6ff47d:0x520a75848b3f2354,https://m.facebook.com/pages/The-Mexican-Corner-Restaurant/111610445545368,Restaurant,Mexican,Saved,,"Familiar, enduring neighborhood fixture preparing unpretentious Mexican meals to eat..."
New Rochelle,Bread Factory LLC,"30 Grove Ave, New Rochelle, NY 10801, USA",40.9085464,-73.7879028,New York,United States,0,,https://www.google.com/maps/place/Bread+Factory+LLC/data=!4m2!3m1!1s0x89c28d98d006d3b9:0xdf75bc28bd864f24,,Cafe,,Saved,,
Larchmont,La Parisienne French Bakery Cafe,"2116 Boston Post Rd, Larchmont, NY 10538, USA",40.9278285,-73.7520208,New York,United States,0,,https://www.google.com/maps/place/La+Parisienne+French+Bakery+Cafe/data=!4m2!3m1!1s0x89c292031555044d:0x5164a06d45431076,http://www.bakerylaparisienne.com/,Cafe,,Saved,,
Armonk,Hickory and Tweed Ski & Cycle,"410 Main St, Armonk, NY 10504, USA",41.1261782,-73.7136479,New York,United States,0,,https://www.google.com/maps/place/Hickory+and+Tweed+Ski+%26+Cycle/data=!4m2!3m1!1s0x89c2bc42df254f35:0xf913606512361d32,http://www.hickoryandtweed.com/,Shop,,Saved,,
Hastings-on-Hudson,Hastings Velo,"45 Main St, Hastings-On-Hudson, NY 10706, USA",40.99424519999999,-73.8805946,New York,United States,0,,https://www.google.com/maps/place/Hastings+Velo/data=!4m2!3m1!1s0x89c2ecf3a8f4db79:0x463cd53cd10064b3,http://www.hastingsvelo.com/,Shop,,Saved,,
Hastings-on-Hudson,Antoinette's Patisserie,"417 Warburton Ave, Hastings-On-Hudson, NY 10706, USA",40.9906177,-73.88356739999999,New York,United States,0,,https://www.google.com/maps/place/Antoinette's+Patisserie/data=!4m2!3m1!1s0x89c2ecf6cc374d99:0xae751148c9e6da6f,http://giacobean.com/,Cafe,,Saved,,"Quaint, European-inspired cafe with art on the walls, sandwiches, pastries..."
White Plains,HSS Westchester,"1133 Westchester Ave, White Plains, NY 10605, USA",41.0107734,-73.7265839,New York,United States,0,,https://www.google.com/maps/place/HSS+Westchester/data=!4m2!3m1!1s0x89c296bf02c374cf:0xb8efb1915ed5d554,https://www.hss.edu/locations/ny/westchester,Restaurant,,Saved,,
Irvington,Red Hat on the River,"1 Bridge St, Irvington, NY 10533, USA",41.0394961,-73.8743867,New York,United States,0,,https://www.google.com/maps/place/Red+Hat+on+the+River/data=!4m2!3m1!1s0x89c2eb116ea08279:0xe1a308555739fd5d,https://redhatontheriver.com/,Bar,,Saved,,Riverfront spot serving New American fare in a former factory...
Northampton,Paul and Elizabeth's,"150 Main St, Northampton, MA 01060, USA",42.3179254,-72.6308948,Massachusetts,United States,0,,https://www.google.com/maps/place/Paul+and+Elizabeth's/data=!4m2!3m1!1s0x89e6d744289bf995:0xc2a1af440ee83512,http://paulandelizabeths.com/,Restaurant,,Saved,,Longtime family-run eatery plates vegetarian & fish-focused fare with a...
Northampton,Herrell's Ice Cream & Bakery,"8 Old S St, Northampton, MA 01060, USA",42.317915,-72.63086299999999,Massachusetts,United States,0,,https://www.google.com/maps/place/Herrell's+Ice+Cream+%26+Bakery/data=!4m2!3m1!1s0x89e6d7443b94dc4b:0x1516e4a54eb3010b,http://www.herrells.com/,Cafe,,Saved,,"Longtime ice cream specialist with handcrafted flavors, plus homemade hot..."
